,Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Data Value Percentage
8089,334295,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2015,06/01/2015,9.16,Good Quality,2.1568165764068756
8090,170278,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2010,12/01/2009,7.98,Good Quality,1.8789733929832824
8091,334328,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2015,06/01/2015,9.36,Good Quality,2.203908641393925
8092,169474,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2012,06/01/2012,10.62,Good Quality,2.500588650812338
8093,169533,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2013,06/01/2013,10.56,Good Quality,2.486461031316223
8094,411058,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Annual Average 2016,12/31/2015,8.52,Good Quality,2.0061219684483165
8095,742484,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2021,06/01/2021,8.97,Good Quality,2.112079114669178
8096,411133,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2016,12/31/2015,5.98,Good Quality,1.4080527431127856
8097,606038,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2018,01/01/2018,6.93,Good Quality,1.6317400518012715
8098,338244,386,Ozone (O3),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2015,06/01/2015,31.37,Bad Quality,7.3863903932187425
8099,650989,386,Ozone (O3),Mean,ppb,UHF34,409,Southeast Queens,Summer 2019,06/01/2019,33.41,Bad Quality,7.866729456086649
8100,650994,386,Ozone (O3),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2019,06/01/2019,31.73,Bad Quality,7.471156110195432
8101,743601,386,Ozone (O3),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2021,06/01/2021,30.77,Bad Quality,7.2451141982575935
8102,169570,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Summer 2013,06/01/2013,9.44,Good Quality,2.222745467388745
8103,169511,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Summer 2012,06/01/2012,9.41,Good Quality,2.2156816576406877
8104,742538,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2021,06/01/2021,8.26,Good Quality,1.9449022839651517
8105,606059,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2018,01/01/2018,6.06,Good Quality,1.4268895691076053
8106,742559,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Summer 2021,06/01/2021,7.25,Good Quality,1.707087355780551
8107,216612,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2013,06/01/2013,36.93,Bad Quality,8.695549799858723
8108,216611,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2012,06/01/2012,40.4,Bad Quality,9.512597127384035
8109,743594,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2021,06/01/2021,34.88,Bad Quality,8.212856133741465
8110,216389,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2012,06/01/2012,33.53,Bad Quality,7.894984695078879
8111,741215,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2021,06/01/2021,13.69,Good Quality,3.2234518483635504
8112,169552,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2013,06/01/2013,10.09,Good Quality,2.375794678596656
8113,169493,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2012,06/01/2012,10.22,Good Quality,2.406404520838239
8114,411079,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Annual Average 2016,12/31/2015,7.45,Good Quality,1.7541794207676007
8115,606005,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Annual Average 2018,01/01/2018,6.95,Good Quality,1.6364492582999766
8116,742505,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2021,06/01/2021,8.3,Good Quality,1.954320696962562
8117,170219,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2009,12/01/2008,8.75,Good Quality,2.0602778431834237
8118,669952,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2020,01/01/2020,6.26,Good Quality,1.473981634094655
8119,650040,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2018-19,12/01/2018,7.29,Good Quality,1.7165057687779608
8120,170330,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2011,12/01/2010,10.09,Good Quality,2.375794678596656
8121,170212,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2009,12/01/2008,10.21,Good Quality,2.4040499175888863
8122,213986,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Summer 2014,06/01/2014,7.36,Good Quality,1.7329879915234283
8123,334348,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2015,01/01/2015,7.15,Good Quality,1.6835413232870262
8124,650061,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Winter 2018-19,12/01/2018,6.28,Good Quality,1.47869084059336
8125,168685,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Winter 2012-13,12/01/2012,9.23,Good Quality,2.173298799152343
8126,650039,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2019,06/01/2019,7.81,Good Quality,1.83894513774429
8127,669953,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2019-20,12/01/2019,7.86,Good Quality,1.8507181539910524
8128,412825,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2016,12/31/2015,11.6,Good Quality,2.731339769248881
8129,603098,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2018,01/01/2018,10.41,Good Quality,2.451141982575936
8130,131345,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,403,Flushing - Clearview,2005-2007,01/01/2005,2.2,Good Quality,0.5180127148575465
8131,169298,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Summer 2009,06/01/2009,10.38,Good Quality,2.4440781728278784
8132,168531,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Winter 2010-11,12/01/2010,14.07,Good Quality,3.3129267718389452
8133,170419,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Annual Average 2013,12/01/2012,8.87,Good Quality,2.0885330821756534
8134,168515,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Winter 2010-11,12/01/2010,15.03,Good Quality,3.5389686837767833
8135,170403,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Annual Average 2013,12/01/2012,11.39,Good Quality,2.6818931010124794
8136,169282,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Summer 2009,06/01/2009,13.34,Good Quality,3.1410407346362135
8137,212698,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Winter 2013-14,12/01/2013,11.46,Good Quality,2.698375323757947
8138,177171,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Winter 2008-09,12/01/2008,13.29,Good Quality,3.129267718389451
8139,605761,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Winter 2017-18,12/01/2017,8.11,Good Quality,1.9095832352248645
8140,212688,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Winter 2013-14,12/01/2013,12.58,Good Quality,2.962090887685425
8141,605785,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Winter 2017-18,12/01/2017,8.01,Good Quality,1.8860372027313397
8142,649783,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Annual Average 2019,01/01/2019,5.96,Good Quality,1.4033435366140805
8143,177179,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Winter 2008-09,12/01/2008,12.19,Good Quality,2.870261360960678
8144,212708,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Winter 2013-14,12/01/2013,12.13,Good Quality,2.8561337414645633
8145,518563,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205,Sunset Park,2012-2014,01/02/2012,33.1,Bad Quality,7.793736755356723
8146,518582,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,403,Flushing - Clearview,2012-2014,01/02/2012,13.5,Good Quality,3.1787143866258534
8147,628947,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,403,Flushing - Clearview,2015-2017,01/01/2015,11.9,Good Quality,2.801977866729456
8148,518572,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,303,East Harlem,2012-2014,01/02/2012,154.9,Bad Quality,36.47280433246998
8149,518556,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2012-2014,01/02/2012,138.1,Bad Quality,32.517070873557806
8150,628937,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,303,East Harlem,2015-2017,01/01/2015,141.5,Bad Quality,33.31763597833765
8151,649759,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Annual Average 2019,01/01/2019,6.56,Good Quality,1.5446197315752295
8152,643409,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2019,06/01/2019,13.61,Good Quality,3.204615022368731
8153,336551,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2015,06/01/2015,18.63,Good Quality,4.386625853543678
8154,175447,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2012-13,12/01/2012,22.06,Good Quality,5.19425476807158
8155,176581,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Annual Average 2010,12/01/2009,21.48,Good Quality,5.057687779609136
8156,667190,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Winter 2019-20,12/01/2019,29.8,Bad Quality,7.016717683070403
8157,643385,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Summer 2019,06/01/2019,20.08,Good Quality,4.7280433246997875
8158,643379,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2019,06/01/2019,16.73,Good Quality,3.939251236166706
8159,669777,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Winter 2019-20,12/01/2019,7.83,Good Quality,1.8436543442429951
8160,178461,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Annual Average 2010,12/01/2009,10.41,Good Quality,2.451141982575936
8161,334013,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Summer 2015,06/01/2015,10.18,Good Quality,2.3969861078408288
8162,172076,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Summer 2009,06/01/2009,19.51,Good Quality,4.593830939486697
8163,336599,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,Summer 2015,06/01/2015,12.04,Good Quality,2.8349423122203907
8164,643427,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,Summer 2019,06/01/2019,12.99,Good Quality,3.058629620908877
8165,175444,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Winter 2012-13,12/01/2012,33.01,Bad Quality,7.7725453261125494
8166,176578,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2010,12/01/2009,33.48,Bad Quality,7.883211678832116
8167,336572,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2015,06/01/2015,22.93,Good Quality,5.3991052507652455
8168,643400,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2019,06/01/2019,23.09,Good Quality,5.436778902754885
8169,667220,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Winter 2019-20,12/01/2019,32.12,Bad Quality,7.562985636920178
8170,176577,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2010,12/01/2009,29.99,Bad Quality,7.061455144808099
8171,175443,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2012-13,12/01/2012,31.08,Bad Quality,7.31810689898752
8172,173752,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Summer 2013,06/01/2013,10.91,Good Quality,2.56887214504356
8173,410914,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Annual Average 2016,12/31/2015,8.19,Good Quality,1.9284200612196842
8174,410917,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Annual Average 2016,12/31/2015,8.49,Good Quality,1.999058158700259
8175,742340,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Summer 2021,06/01/2021,8.69,Good Quality,2.0461502236873086
8176,174126,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Annual Average 2009,12/01/2008,11.55,Good Quality,2.7195667530021193
8177,174194,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Annual Average 2011,12/01/2010,11.12,Good Quality,2.618318813279962
8178,334129,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Annual Average 2015,01/01/2015,9.51,Good Quality,2.239227690134212
8179,669661,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Annual Average 2020,01/01/2020,6.37,Good Quality,1.4998822698375323
8180,649842,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Winter 2018-19,12/01/2018,7.79,Good Quality,1.8342359312455851
8181,643397,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2019,06/01/2019,20.28,Good Quality,4.775135389686838
8182,667214,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2019-20,12/01/2019,30.06,Bad Quality,7.077937367553567
8183,175975,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Summer 2011,06/01/2011,18.64,Good Quality,4.38898045679303
8184,175933,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Summer 2010,06/01/2010,18.77,Good Quality,4.4195902990346125
8185,412464,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Summer 2016,06/01/2016,14.25,Good Quality,3.3553096303272896
8186,412463,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Winter 2015-16,12/01/2015,23.73,Good Quality,5.587473510713445
8187,173650,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Summer 2010,06/01/2010,12.64,Good Quality,2.97621850718154
8188,173684,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Summer 2011,06/01/2011,12.11,Good Quality,2.851424534965858
8189,410913,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Summer 2016,06/01/2016,8.9,Good Quality,2.095596891923711
8190,742339,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Winter 2020-21,12/01/2020,6.82,Good Quality,1.6058394160583942
8191,334001,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Summer 2015,06/01/2015,8.75,Good Quality,2.0602778431834237
8192,669789,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Winter 2019-20,12/01/2019,6.98,Good Quality,1.6435130680480339
8193,649712,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Summer 2019,06/01/2019,7.64,Good Quality,1.7989168825052977
8194,177319,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Winter 2012-13,12/01/2012,10.14,Good Quality,2.387567694843419
8195,178453,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Annual Average 2010,12/01/2009,9.61,Good Quality,2.262773722627737
8196,333989,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2015,06/01/2015,9.17,Good Quality,2.159171179656228
8197,518751,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,01/02/2012,37.08,Bad Quality,8.73086884859901
8198,628396,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,201,Greenpoint,2015-2017,01/01/2015,29.9,Bad Quality,7.040263715563927
8199,169465,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Summer 2012,06/01/2012,10.8,Good Quality,2.542971509300683
8200,169524,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Summer 2013,06/01/2013,10.71,Good Quality,2.5217800800565104
8201,410995,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Annual Average 2016,12/31/2015,7.89,Good Quality,1.8577819637391098
8202,131381,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,301,Washington Heights,2009-2011,01/01/2009,44.5,Bad Quality,10.477984459618554
8203,131370,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2009-2011,01/01/2009,28.2,Bad Quality,6.639981163174005
8204,518552,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,34.4,Bad Quality,8.099835177772544
8205,605779,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Winter 2017-18,12/01/2017,8.19,Good Quality,1.9284200612196842
8206,649777,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Annual Average 2019,01/01/2019,6.34,Good Quality,1.492818460089475
8207,178567,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2013,12/01/2012,8.88,Good Quality,2.090887685425006
8208,177769,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2009,06/01/2009,10.38,Good Quality,2.4440781728278784
8209,333954,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2014-15,12/01/2014,10.16,Good Quality,2.392276901342124
8210,336575,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2015,06/01/2015,16.67,Good Quality,3.925123616670591
8211,643403,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2019,06/01/2019,17.72,Good Quality,4.172356957852601
8212,175445,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Winter 2012-13,12/01/2012,26.98,Bad Quality,6.352719566753002
8213,741153,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Annual Average 2021,01/01/2021,18.31,Good Quality,4.311278549564398
8214,165868,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Winter 2010-11,12/01/2010,29.98,Bad Quality,7.059100541558747
8215,167756,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Annual Average 2013,12/01/2012,22.25,Good Quality,5.238992229809277
8216,166635,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2009,06/01/2009,25.04,Bad Quality,5.89592653637862
8217,175939,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2010,06/01/2010,22.89,Good Quality,5.389686837767836
8218,175981,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2011,06/01/2011,20.85,Good Quality,4.9093477748999295
8219,175928,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2010,06/01/2010,21.41,Good Quality,5.041205556863669
8220,178459,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Annual Average 2010,12/01/2009,10.71,Good Quality,2.5217800800565104
8221,177272,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2011-12,12/01/2011,10.37,Good Quality,2.4417235695785258
8222,177188,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2009-10,12/01/2009,10.22,Good Quality,2.406404520838239
8223,547422,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Summer 2017,06/01/2017,9.87,Good Quality,2.3239934071109016
8224,605718,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Summer 2018,06/01/2018,8.65,Good Quality,2.036731810689899
8225,547424,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Winter 2016-17,12/01/2016,8.17,Good Quality,1.9237108547209794
8226,547391,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2016-17,12/01/2016,9.3,Good Quality,2.18978102189781
8227,170244,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2010,12/01/2009,9.5,Good Quality,2.23687308688486
8228,334247,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Summer 2015,06/01/2015,9.7,Good Quality,2.2839651518719095
8229,212707,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2013-14,12/01/2013,11.55,Good Quality,2.7195667530021193
8230,518581,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,402,West Queens,2012-2014,01/02/2012,18.1,Good Quality,4.261831881327996
8231,605782,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2017-18,12/01/2017,7.81,Good Quality,1.83894513774429
8232,172728,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2013,12/01/2012,16.36,Good Quality,3.8521309159406636
8233,171640,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2010-11,12/01/2010,25.7,Bad Quality,6.051330350835884
8234,172082,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2009,06/01/2009,15.22,Good Quality,3.5837061455144807
8235,549926,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2017,01/01/2017,16.08,Good Quality,3.786202024958794
8236,741060,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2021,01/01/2021,14.68,Good Quality,3.4565575700494464
8237,175446,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Winter 2012-13,12/01/2012,26.15,Bad Quality,6.157287497056745
8238,605828,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2018,01/01/2018,6.55,Good Quality,1.542265128325877
8239,742328,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Summer 2021,06/01/2021,8.01,Good Quality,1.8860372027313397
8240,173693,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Summer 2011,06/01/2011,10.59,Good Quality,2.4935248410642807
8241,174135,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Annual Average 2009,12/01/2008,8.75,Good Quality,2.0602778431834237
8242,176580,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Annual Average 2010,12/01/2009,24.18,Good Quality,5.693430656934306
8243,643406,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Summer 2019,06/01/2019,15.58,Good Quality,3.6684718624911703
8244,667232,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Winter 2019-20,12/01/2019,26.72,Bad Quality,6.291499882269837
8245,166634,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2009,06/01/2009,26.38,Bad Quality,6.2114433717918525
8246,167755,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2013,12/01/2012,24.66,Good Quality,5.806451612903226
8247,165867,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2010-11,12/01/2010,32.84,Bad Quality,7.732517070873558
8248,741156,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2021,01/01/2021,18.25,Good Quality,4.297150930068283
8249,669673,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2020,01/01/2020,5.7,Good Quality,1.342123852130916
8250,649830,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Winter 2018-19,12/01/2018,6.69,Good Quality,1.5752295738168118
8251,742327,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Winter 2020-21,12/01/2020,6.58,Good Quality,1.5493289380739346
8252,547534,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2017,01/01/2017,6.83,Good Quality,1.6081940193077466
8253,742329,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2021,01/01/2021,6.27,Good Quality,1.4763362373440074
